vehicle_id,registration_hash,type,make_model,owner_person_id,synthetic_demo_record
VEH_2225,38857cf7878d3afd,Cargo Truck,TVS Jupiter,P_00843,True
VEH_2226,c19387a81c7a0e0a,Cargo Truck,Royal Enfield Classic 350,P_04335,True
VEH_2227,2f41f936cbf9513b,Two-Wheeler,TVS Jupiter,P_02919,True
VEH_2228,6e72b4f042147bb1,Commercial Auto,Toyota Innova,P_00231,True
VEH_2229,a60783026ac24988,Commercial Auto,Bajaj Pulsar,P_00549,True
VEH_2230,1b4a1577b933d3b4,Commercial Auto,Toyota Innova,P_02071,True
VEH_2231,a5ac9c83600ed4b9,Commercial Auto,Bajaj Pulsar,P_01337,True
VEH_2232,2efe7d821d21de0e,Commercial Auto,TVS Jupiter,P_03949,True
VEH_2233,0ef27ca1bf10acdf,Cargo Truck,Honda City,P_03485,True
VEH_2234,753c8d16fed61068,Two-Wheeler,Mahindra Scorpio,P_00053,True
VEH_2235,3440e221199966da,Cargo Truck,Tata Nexon,P_03924,True
VEH_2236,36f3e32559627766,Four-Wheeler,Honda City,P_02595,True
VEH_2237,d92cbd9a0125074e,Commercial Auto,Toyota Innova,P_01031,True
VEH_2238,2d048b045e5f4bd7,Two-Wheeler,Bajaj Pulsar,P_03827,True
VEH_2239,32c34f23085047bd,Cargo Truck,Tata Nexon,P_00066,True
VEH_2240,fc6ce52ab6c9df8d,Cargo Truck,TVS Jupiter,P_03893,True
VEH_2241,652beab7be87517d,Commercial Auto,Hyundai Creta,P_04203,True
VEH_2242,0b84dcd038964f94,Two-Wheeler,Bajaj Pulsar,P_03195,True
VEH_2243,4abc013c4e23d50d,Four-Wheeler,Hyundai Creta,P_01200,True
VEH_2244,9b4c30688387e667,Commercial Auto,Tata Nexon,P_01585,True
VEH_2245,267c65b5c5950927,Cargo Truck,Toyota Innova,P_03961,True
VEH_2246,bba854c805526d35,Cargo Truck,Hyundai Creta,P_04749,True
VEH_2247,1b0c74a419590f33,Cargo Truck,Toyota Innova,P_03267,True
VEH_2248,1d2b58b2eaa5b12d,Two-Wheeler,Royal Enfield Classic 350,P_04389,True
VEH_2249,6f50611d71391c31,Two-Wheeler,Toyota Innova,P_01248,True
VEH_2250,cbe1c1a94fd0eaac,Cargo Truck,Toyota Innova,P_01608,True
VEH_2251,8b74cdc4a683b0a7,Four-Wheeler,Hyundai Creta,P_04747,True
VEH_2252,b9851f0c79433441,Commercial Auto,TVS Jupiter,P_00175,True
VEH_2253,2a4e1616a993f3bd,Cargo Truck,Hyundai Creta,P_02741,True
VEH_2254,9408af5f52eb5f9d,Four-Wheeler,Maruti Suzuki Swift,P_00788,True
VEH_2255,6d6acc0ae9bc0f10,Four-Wheeler,Royal Enfield Classic 350,P_00074,True
VEH_2256,ac46b9bab5917b3a,Cargo Truck,Mahindra Scorpio,P_02192,True
VEH_2257,2ff447061deeb2f0,Commercial Auto,Mahindra Scorpio,P_02611,True
VEH_2258,d0f293bcf72fe529,Two-Wheeler,Hyundai Creta,P_04917,True
VEH_2259,15a7326523142d26,Cargo Truck,Hyundai Creta,P_02114,True
VEH_2260,74e5eb1e179915a1,Two-Wheeler,Royal Enfield Classic 350,P_02372,True
VEH_2261,8b36388137041411,Cargo Truck,Tata Nexon,P_03340,True
VEH_2262,ad0743689a780f4e,Commercial Auto,Royal Enfield Classic 350,P_04010,True
VEH_2263,718f29cfb6e5197e,Commercial Auto,TVS Jupiter,P_01053,True
VEH_2264,df8e25a0b6661ae9,Cargo Truck,Maruti Suzuki Swift,P_04070,True
VEH_2265,7870d593913c201b,Four-Wheeler,Maruti Suzuki Swift,P_02619,True
VEH_2266,15b89d0fd80a968c,Cargo Truck,Mahindra Scorpio,P_01174,True
VEH_2267,37aa31a6e2720992,Commercial Auto,Mahindra Scorpio,P_01921,True
VEH_2268,472e7ed0272c7f53,Four-Wheeler,Mahindra Scorpio,P_00106,True
VEH_2269,1a300650687edb03,Two-Wheeler,Bajaj Pulsar,P_04876,True
VEH_2270,07fa1e6379b7730a,Four-Wheeler,Honda City,P_04452,True
VEH_2271,ebe8afa06ac3ee4e,Four-Wheeler,Toyota Innova,P_02331,True
VEH_2272,ef2c2e14c75c5055,Four-Wheeler,Maruti Suzuki Swift,P_01886,True
VEH_2273,6d88e1449f8d4d76,Two-Wheeler,Royal Enfield Classic 350,P_00726,True
VEH_2274,54b66d2047083a94,Two-Wheeler,Bajaj Pulsar,P_00675,True
VEH_2275,aa7235345eaf5599,Commercial Auto,Toyota Innova,P_04687,True
VEH_2276,3633dadd3877ac76,Two-Wheeler,Maruti Suzuki Swift,P_02847,True
VEH_2277,052265c94f1cdd06,Two-Wheeler,Maruti Suzuki Swift,P_02858,True
VEH_2278,32000a1c17fac38c,Cargo Truck,Mahindra Scorpio,P_04954,True
VEH_2279,013aeabdf111b8a0,Four-Wheeler,Bajaj Pulsar,P_04789,True
VEH_2280,ac55fd0ad253faae,Commercial Auto,TVS Jupiter,P_03344,True
VEH_2281,7484e9910d7207ab,Four-Wheeler,Royal Enfield Classic 350,P_03924,True
VEH_2282,f7a36bbb48d4b41e,Two-Wheeler,Bajaj Pulsar,P_04042,True
VEH_2283,0b7f8967553b5685,Four-Wheeler,Toyota Innova,P_00202,True
VEH_2284,0dd3c984deaf3668,Two-Wheeler,TVS Jupiter,P_03290,True
VEH_2285,759469309ca2073c,Four-Wheeler,TVS Jupiter,P_04313,True
VEH_2286,984c396199123613,Commercial Auto,Hyundai Creta,P_03238,True
VEH_2287,b7d0f45536531651,Four-Wheeler,Bajaj Pulsar,P_04991,True
VEH_2288,257f929e10b546e8,Two-Wheeler,Bajaj Pulsar,P_00870,True
VEH_2289,4af627dc588c634f,Commercial Auto,Tata Nexon,P_03554,True
VEH_2290,cbd54570aa676c19,Commercial Auto,Bajaj Pulsar,P_01540,True
VEH_2291,69bc69d6a2b7dcad,Cargo Truck,Honda City,P_01023,True
VEH_2292,aa34d522611111d1,Two-Wheeler,TVS Jupiter,P_04518,True
VEH_2293,04fdf8f01f012de8,Commercial Auto,Toyota Innova,P_03248,True
VEH_2294,485dec61c91ca5f3,Cargo Truck,Honda City,P_04402,True
VEH_2295,208811b028ffe3e2,Two-Wheeler,Maruti Suzuki Swift,P_04944,True
VEH_2296,3f7310d922704c02,Cargo Truck,Bajaj Pulsar,P_03664,True
VEH_2297,284411879965980b,Two-Wheeler,Maruti Suzuki Swift,P_01158,True
VEH_2298,5c8b757cfb981394,Four-Wheeler,Toyota Innova,P_00109,True
VEH_2299,990e058a1b8f42fd,Four-Wheeler,Honda City,P_01401,True
VEH_2300,48ad53407fdeccd0,Two-Wheeler,Tata Nexon,P_01328,True
VEH_2301,b3a64c8b14610e34,Cargo Truck,Bajaj Pulsar,P_00129,True
VEH_2302,a98dd67648c7e04a,Two-Wheeler,Mahindra Scorpio,P_00163,True
VEH_2303,db79a78790e1e1ec,Cargo Truck,Tata Nexon,P_02175,True
VEH_2304,c23c607b7866286a,Cargo Truck,Maruti Suzuki Swift,P_02676,True
VEH_2305,1f554004453f85a6,Commercial Auto,Royal Enfield Classic 350,P_04896,True
VEH_2306,f2abb5c0be4da89e,Cargo Truck,Maruti Suzuki Swift,P_03117,True
VEH_2307,f32266a30b1b0908,Commercial Auto,Mahindra Scorpio,P_02132,True
VEH_2308,191f93409e61d5f7,Commercial Auto,Bajaj Pulsar,P_03432,True
VEH_2309,5ee5831e36632416,Commercial Auto,Bajaj Pulsar,P_01625,True
VEH_2310,6348cf71e8508d8e,Two-Wheeler,Bajaj Pulsar,P_03515,True
VEH_2311,8326fe8d2aeec7ff,Commercial Auto,Honda City,P_04337,True
VEH_2312,2eb59c7294e5fa37,Cargo Truck,TVS Jupiter,P_02990,True
VEH_2313,7786acce54a9081e,Cargo Truck,Mahindra Scorpio,P_01304,True
VEH_2314,770941d3143b9c50,Cargo Truck,Honda City,P_01998,True
VEH_2315,4a6263560a6d60e2,Commercial Auto,Toyota Innova,P_00195,True
VEH_2316,b3ff6bf5d159ceb7,Commercial Auto,Tata Nexon,P_04455,True
VEH_2317,ee531a08d125064e,Two-Wheeler,Maruti Suzuki Swift,P_03751,True
VEH_2318,fc940458769c6041,Four-Wheeler,Mahindra Scorpio,P_04647,True
VEH_2319,65c0f2df99ecf48e,Commercial Auto,Tata Nexon,P_04836,True
VEH_2320,900862f721b50518,Four-Wheeler,Mahindra Scorpio,P_04606,True
VEH_2321,50f179be651d3b94,Four-Wheeler,Hyundai Creta,P_02903,True
VEH_2322,b5ff5be19e4bd0cc,Two-Wheeler,Toyota Innova,P_00190,True
VEH_2323,528b0ab4cb5dbf95,Cargo Truck,Hyundai Creta,P_01141,True
VEH_2324,4da7bd4ab8f041a7,Commercial Auto,Mahindra Scorpio,P_04123,True
VEH_2325,a41eeccb6767902d,Two-Wheeler,Hyundai Creta,P_01166,True
VEH_2326,078edc476bbf41ec,Two-Wheeler,Royal Enfield Classic 350,P_02933,True
VEH_2327,f19c882ec6f68b3e,Commercial Auto,Royal Enfield Classic 350,P_01501,True
VEH_2328,2345c26cc0724d1f,Two-Wheeler,Mahindra Scorpio,P_04426,True
VEH_2329,3939c5c1f3b306a6,Commercial Auto,Toyota Innova,P_00658,True
VEH_2330,0817d6cce182da2b,Four-Wheeler,Mahindra Scorpio,P_02656,True
VEH_2331,55fb06e521ee2a5e,Commercial Auto,Toyota Innova,P_02929,True
VEH_2332,e5b51694cd3d36e2,Two-Wheeler,Tata Nexon,P_03883,True
VEH_2333,39d90777dda36ccc,Commercial Auto,Mahindra Scorpio,P_03624,True
VEH_2334,0c2c897f3fc8f93f,Commercial Auto,Toyota Innova,P_03897,True
VEH_2335,78bbdcbe574a2051,Four-Wheeler,Royal Enfield Classic 350,P_02157,True
VEH_2336,df19fb9d98777b63,Cargo Truck,Bajaj Pulsar,P_00971,True
VEH_2337,d970845ec0b7419f,Two-Wheeler,Royal Enfield Classic 350,P_04678,True
VEH_2338,d02ca93c03f9c512,Commercial Auto,Mahindra Scorpio,P_04897,True
VEH_2339,1b8b9aaa7ff6a7a7,Four-Wheeler,Honda City,P_02750,True
VEH_2340,e1510e23895a89e3,Cargo Truck,Tata Nexon,P_01025,True
VEH_2341,bbedbf64f24db778,Two-Wheeler,Mahindra Scorpio,P_02346,True
VEH_2342,57592650b7ab8fe2,Commercial Auto,Honda City,P_04210,True
VEH_2343,ea8d50791c8c3a9f,Two-Wheeler,Tata Nexon,P_03026,True
VEH_2344,3305fc86442afc6e,Two-Wheeler,Bajaj Pulsar,P_01440,True
VEH_2345,2e7190cf85c5cf81,Cargo Truck,Toyota Innova,P_03618,True
VEH_2346,3eca16885a6d67e5,Four-Wheeler,Toyota Innova,P_02447,True
VEH_2347,aa958b0ea891ff07,Commercial Auto,Bajaj Pulsar,P_01664,True
VEH_2348,37702b4b435a4fd0,Two-Wheeler,Hyundai Creta,P_00313,True
VEH_2349,a744088e1b1ee099,Cargo Truck,Toyota Innova,P_00130,True
VEH_2350,10d6ba7429c4168f,Commercial Auto,Tata Nexon,P_03194,True
VEH_2351,83fa6e514420db53,Cargo Truck,Bajaj Pulsar,P_00914,True
VEH_2352,bbd565cdd18e9b6b,Two-Wheeler,Bajaj Pulsar,P_04104,True
VEH_2353,02900b8a76f32e49,Four-Wheeler,Mahindra Scorpio,P_03253,True
VEH_2354,5db2c91ad1a3b679,Four-Wheeler,TVS Jupiter,P_00934,True
VEH_2355,38562a77658cfec8,Cargo Truck,TVS Jupiter,P_00009,True
VEH_2356,d84548f4b0b24e23,Four-Wheeler,Toyota Innova,P_01610,True
VEH_2357,c895757d5300d9d4,Cargo Truck,Maruti Suzuki Swift,P_01073,True
VEH_2358,372e670d54a27822,Commercial Auto,Mahindra Scorpio,P_02537,True
VEH_2359,f30189e3c5ff00c8,Four-Wheeler,TVS Jupiter,P_03249,True
VEH_2360,84836734234c4f59,Cargo Truck,Mahindra Scorpio,P_02286,True
VEH_2361,2c7c2b8c33a1f666,Two-Wheeler,Bajaj Pulsar,P_01198,True
VEH_2362,15076f321527653b,Two-Wheeler,Mahindra Scorpio,P_04502,True
VEH_2363,53b57df785bca6d8,Two-Wheeler,Hyundai Creta,P_01997,True
VEH_2364,e14adf73d51e9d11,Four-Wheeler,Tata Nexon,P_01220,True
VEH_2365,c80931e16f04342e,Two-Wheeler,Toyota Innova,P_01934,True
VEH_2366,7c5a56ff5a4a6728,Four-Wheeler,Royal Enfield Classic 350,P_04381,True
VEH_2367,36ba0682c6ecb023,Four-Wheeler,Bajaj Pulsar,P_04632,True
VEH_2368,83a97244d7d7844e,Commercial Auto,Maruti Suzuki Swift,P_03817,True
VEH_2369,d456f98d2ce5afd7,Two-Wheeler,Maruti Suzuki Swift,P_02897,True
VEH_2370,8834473d5424783b,Cargo Truck,TVS Jupiter,P_00073,True
VEH_2371,ddd07606da6efa36,Commercial Auto,Maruti Suzuki Swift,P_04464,True
VEH_2372,9649300aa7074fa0,Four-Wheeler,Toyota Innova,P_00663,True
VEH_2373,4c39ecf8a47a01c4,Commercial Auto,Toyota Innova,P_02175,True
VEH_2374,a5b4af4b5127f07b,Cargo Truck,Toyota Innova,P_02773,True
VEH_2375,ca87c908048ef2b0,Cargo Truck,Hyundai Creta,P_01936,True
VEH_2376,994bd75987bb913d,Two-Wheeler,Bajaj Pulsar,P_03402,True
VEH_2377,348efaad1282b9fc,Cargo Truck,Tata Nexon,P_03291,True
VEH_2378,6628c15753e9cad8,Two-Wheeler,Toyota Innova,P_04147,True
VEH_2379,ae0d72c6a55a745e,Four-Wheeler,TVS Jupiter,P_02395,True
VEH_2380,f817106ff36a6d4c,Commercial Auto,Royal Enfield Classic 350,P_00564,True
VEH_2381,276fa6ba9ac9ecd3,Two-Wheeler,TVS Jupiter,P_03476,True
VEH_2382,f7bdfa8a56f9dbed,Cargo Truck,Hyundai Creta,P_03745,True
VEH_2383,aedcc809d5cc604d,Commercial Auto,Toyota Innova,P_01521,True
VEH_2384,bc71b53367580ceb,Cargo Truck,Royal Enfield Classic 350,P_01698,True
VEH_2385,d1ae1c5818fc1f8e,Cargo Truck,Toyota Innova,P_03090,True
VEH_2386,910d48b7e7175270,Two-Wheeler,Mahindra Scorpio,P_03092,True
VEH_2387,468dde7a33217d86,Two-Wheeler,Mahindra Scorpio,P_03290,True
VEH_2388,c448f23839799eef,Four-Wheeler,Tata Nexon,P_04865,True
VEH_2389,3e64469243762bab,Four-Wheeler,Mahindra Scorpio,P_02344,True
VEH_2390,a462116237e6a6c2,Cargo Truck,Hyundai Creta,P_00672,True
VEH_2391,38c20c879dbb0d4c,Two-Wheeler,Hyundai Creta,P_04345,True
VEH_2392,2fc1022e65db7cb8,Cargo Truck,Royal Enfield Classic 350,P_00438,True
VEH_2393,c57f78967285ec12,Cargo Truck,Honda City,P_04724,True
VEH_2394,a5cd07da7297b816,Two-Wheeler,Maruti Suzuki Swift,P_02587,True
VEH_2395,5bd9b5c93c50bc32,Commercial Auto,Bajaj Pulsar,P_03353,True
VEH_2396,e150861e804d469f,Four-Wheeler,Bajaj Pulsar,P_00836,True
VEH_2397,6e7947a10d987232,Four-Wheeler,Royal Enfield Classic 350,P_01993,True
VEH_2398,825d6cc4021918d9,Commercial Auto,TVS Jupiter,P_03003,True
VEH_2399,eb4d4fef7fbe26ed,Commercial Auto,Hyundai Creta,P_03429,True
VEH_2400,08522dbeb50b8dbb,Four-Wheeler,Bajaj Pulsar,P_00582,True
VEH_2401,d9de7150c2255267,Two-Wheeler,Maruti Suzuki Swift,P_03211,True
VEH_2402,a3500cc7ad8d1377,Cargo Truck,TVS Jupiter,P_00630,True
VEH_2403,8fe68be5b84196ec,Two-Wheeler,Hyundai Creta,P_03187,True
VEH_2404,889332811a32d750,Commercial Auto,Hyundai Creta,P_03852,True
VEH_2405,6f2ddc9d932b4940,Four-Wheeler,Honda City,P_04933,True
VEH_2406,d90ae43ac262be0c,Commercial Auto,Honda City,P_03044,True
VEH_2407,7133cf1388f43fa2,Two-Wheeler,Bajaj Pulsar,P_01014,True
VEH_2408,d96b3a8547843842,Commercial Auto,Tata Nexon,P_01192,True
VEH_2409,927a145aef5c1b16,Four-Wheeler,Tata Nexon,P_02644,True
VEH_2410,e181937eac897f9b,Two-Wheeler,Hyundai Creta,P_01493,True
VEH_2411,301b8660141d0e06,Commercial Auto,Royal Enfield Classic 350,P_01911,True
VEH_2412,44ab8c9cba00b245,Two-Wheeler,Honda City,P_02608,True
VEH_2413,2629fa7cff7a1bdb,Cargo Truck,Mahindra Scorpio,P_00072,True
VEH_2414,9cf2383331b3f4eb,Cargo Truck,Maruti Suzuki Swift,P_04810,True
VEH_2415,af7a0ba96eb9371b,Commercial Auto,TVS Jupiter,P_01111,True
VEH_2416,5b996fce51577c6f,Cargo Truck,Tata Nexon,P_00882,True
VEH_2417,f785551d3206c9ef,Cargo Truck,Hyundai Creta,P_03429,True
VEH_2418,55eb94609cd5e6b5,Cargo Truck,TVS Jupiter,P_01574,True
VEH_2419,f289ff9782d7dd71,Commercial Auto,TVS Jupiter,P_01855,True
VEH_2420,021a38314dd48047,Commercial Auto,Tata Nexon,P_01399,True
VEH_2421,ae3c3db8f525f33c,Two-Wheeler,Maruti Suzuki Swift,P_03374,True
VEH_2422,9e9249541684c364,Four-Wheeler,Maruti Suzuki Swift,P_00772,True
VEH_2423,a06c907876e411a6,Four-Wheeler,Honda City,P_01273,True
VEH_2424,feccc3f7ff7dbf3d,Commercial Auto,Maruti Suzuki Swift,P_04923,True
VEH_2425,9bc7d578f0d51596,Cargo Truck,Hyundai Creta,P_04313,True
VEH_2426,025f743846d74746,Commercial Auto,Maruti Suzuki Swift,P_04719,True
VEH_2427,292461491de5dbbf,Cargo Truck,Hyundai Creta,P_01578,True
VEH_2428,a412aee3fc23afa4,Four-Wheeler,Honda City,P_02661,True
VEH_2429,ca4b70e79cf446da,Four-Wheeler,Royal Enfield Classic 350,P_00624,True
VEH_2430,762e31ccb41da77a,Two-Wheeler,Honda City,P_01485,True
VEH_2431,d36b5a883837f242,Cargo Truck,Royal Enfield Classic 350,P_03127,True
VEH_2432,8263610c8e60ede1,Commercial Auto,Tata Nexon,P_01376,True
VEH_2433,b5371e4e54dc5302,Four-Wheeler,Honda City,P_00761,True
VEH_2434,900bdedf9f0773ee,Two-Wheeler,Mahindra Scorpio,P_02504,True
VEH_2435,890bba216f507c6e,Cargo Truck,Maruti Suzuki Swift,P_03102,True
VEH_2436,7493f7286d8394d7,Commercial Auto,Mahindra Scorpio,P_01652,True
VEH_2437,6ec46ba4a3ba0d7e,Cargo Truck,Honda City,P_01710,True
VEH_2438,1a087f24c160f317,Commercial Auto,Royal Enfield Classic 350,P_03574,True
VEH_2439,f0e9207fa0f90b96,Commercial Auto,Honda City,P_01440,True
VEH_2440,3169cf47d330a70f,Commercial Auto,Bajaj Pulsar,P_02702,True
VEH_2441,ad99925b808dcf37,Commercial Auto,Toyota Innova,P_01337,True
VEH_2442,48a38efdfad433bd,Cargo Truck,Maruti Suzuki Swift,P_02086,True
VEH_2443,ef69c46d3f25e782,Four-Wheeler,Mahindra Scorpio,P_02644,True
VEH_2444,bc26e9d1d57fd3e2,Two-Wheeler,Hyundai Creta,P_04502,True
VEH_2445,90f7a87d489ef069,Two-Wheeler,Toyota Innova,P_02293,True
VEH_2446,433fc404f7dfbec9,Cargo Truck,Honda City,P_03293,True
VEH_2447,47c4f98e8aac6c68,Commercial Auto,Bajaj Pulsar,P_04747,True
VEH_2448,7dcbb232f3654cb2,Four-Wheeler,Maruti Suzuki Swift,P_03550,True
VEH_2449,7294cb330d3b1e5a,Two-Wheeler,Hyundai Creta,P_00216,True
VEH_2450,385109b899462712,Cargo Truck,Hyundai Creta,P_02759,True
VEH_2451,e3b79ab3ec3c725f,Four-Wheeler,Maruti Suzuki Swift,P_02775,True
VEH_2452,747d1f4ddd3cee4c,Cargo Truck,Hyundai Creta,P_03149,True
VEH_2453,affb2b8197d121f1,Two-Wheeler,Mahindra Scorpio,P_02376,True
VEH_2454,b2b44dd58d34af2b,Four-Wheeler,Bajaj Pulsar,P_02685,True
VEH_2455,93c1bd0ede746a0a,Two-Wheeler,Royal Enfield Classic 350,P_03347,True
VEH_2456,d2c67a559e0dd45c,Cargo Truck,Tata Nexon,P_04596,True
VEH_2457,66bf0b0ae7c54279,Cargo Truck,Tata Nexon,P_02713,True
VEH_2458,871ebb40ea0e4b68,Two-Wheeler,Toyota Innova,P_00457,True
VEH_2459,b36ab7d939f4fd73,Cargo Truck,Royal Enfield Classic 350,P_01413,True
VEH_2460,c9cc8d5b0d23d6bd,Commercial Auto,Mahindra Scorpio,P_04334,True
VEH_2461,f8373b33b3b2a2aa,Two-Wheeler,Maruti Suzuki Swift,P_03157,True
VEH_2462,f6e58609d0363417,Two-Wheeler,Maruti Suzuki Swift,P_00651,True
VEH_2463,a59593a5c5406dd2,Four-Wheeler,Hyundai Creta,P_01708,True
VEH_2464,c559002bd8d37c4d,Cargo Truck,Tata Nexon,P_04108,True
VEH_2465,184134a5f15932a1,Commercial Auto,Mahindra Scorpio,P_03173,True
VEH_2466,fd742b3b3f6c91d0,Commercial Auto,Mahindra Scorpio,P_02127,True
VEH_2467,faa6d735dfd19977,Cargo Truck,Bajaj Pulsar,P_04897,True
VEH_2468,68a8e63a3d041fc9,Commercial Auto,Mahindra Scorpio,P_01822,True
VEH_2469,f850891cdbd25d4b,Four-Wheeler,TVS Jupiter,P_01801,True
VEH_2470,d2e13cfdce7c6f9f,Two-Wheeler,TVS Jupiter,P_03507,True
VEH_2471,b3b8e86f067fe7b6,Commercial Auto,TVS Jupiter,P_04005,True
VEH_2472,4b955bf860bd51cb,Commercial Auto,TVS Jupiter,P_04159,True
VEH_2473,850d428912681695,Commercial Auto,Honda City,P_01962,True
VEH_2474,4cc02f20f750c559,Cargo Truck,Mahindra Scorpio,P_03655,True
VEH_2475,04f2a4c50e1f71a8,Cargo Truck,TVS Jupiter,P_03190,True
VEH_2476,1097889b5ddb2089,Cargo Truck,Tata Nexon,P_00185,True
VEH_2477,0a2b9df8249e4137,Two-Wheeler,TVS Jupiter,P_02874,True
VEH_2478,743e21279f749ed8,Four-Wheeler,Mahindra Scorpio,P_01704,True
VEH_2479,5f16e6b47fe501b0,Cargo Truck,Honda City,P_00275,True
VEH_2480,ea601777c74e98ca,Commercial Auto,Mahindra Scorpio,P_02428,True
VEH_2481,e86dfff1c1892e34,Two-Wheeler,Royal Enfield Classic 350,P_02994,True
VEH_2482,f9ff96517b1a9350,Four-Wheeler,Royal Enfield Classic 350,P_03522,True
VEH_2483,b0e11d5e79fb88d6,Four-Wheeler,Maruti Suzuki Swift,P_04675,True
VEH_2484,fe04cb5da4f0ddf8,Four-Wheeler,Toyota Innova,P_03453,True
VEH_2485,8dd39fd304981083,Four-Wheeler,Royal Enfield Classic 350,P_02576,True
VEH_2486,a90aa272e919e735,Cargo Truck,Bajaj Pulsar,P_01762,True
VEH_2487,acbacd9daadf3c4f,Cargo Truck,TVS Jupiter,P_03676,True
VEH_2488,ccb973115900d6ad,Four-Wheeler,Bajaj Pulsar,P_03989,True
VEH_2489,06585f2b5bdef80c,Two-Wheeler,Royal Enfield Classic 350,P_03141,True
VEH_2490,5f309d8ed87d1c6c,Commercial Auto,Toyota Innova,P_03311,True
VEH_2491,ac982ccefd56fb14,Two-Wheeler,Honda City,P_01345,True
VEH_2492,e8f2ccd2f7224948,Commercial Auto,TVS Jupiter,P_03464,True
VEH_2493,8483b52df4a60bd9,Two-Wheeler,Bajaj Pulsar,P_03460,True
VEH_2494,01ce479bd72b727f,Cargo Truck,Mahindra Scorpio,P_00723,True
VEH_2495,3681500db72148a1,Four-Wheeler,Mahindra Scorpio,P_01747,True
VEH_2496,14c2c25d98e6d56a,Cargo Truck,Tata Nexon,P_02188,True
VEH_2497,4300256e85d29445,Commercial Auto,Mahindra Scorpio,P_02682,True
VEH_2498,73a8a1d2a05644ba,Cargo Truck,Mahindra Scorpio,P_04230,True
VEH_2499,88758d480c42f077,Commercial Auto,Royal Enfield Classic 350,P_03389,True
VEH_2500,9e8e5caea514adec,Four-Wheeler,Mahindra Scorpio,P_03003,True
